aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14809509,lsidyv349bc0bb,"dubourg, augustus w.",Augustus William Dubourg,https://www.wikidata.org/wiki/Q61639120,Q61639120,"four original plays, unacted. [electronic resource]","four original plays, unacted",,,,,,,"london : r. bentley & son, 1883.",1883,london,r. bentley & son,play
14809554,lsidyv3ccdf287,"dumas, alexandre, 1824-1895.",Alexandre Dumas fils,https://www.wikidata.org/wiki/Q169150,Q169150,"[the story of denise; or, love and retribution. [cuttings from the new york “sunday mercury” containing the novel by h. ll. williams founded on the play by dumas. together with cuttings from french newspapers relating to the production of the play.]] [electronic resource]","the story of denise; or, love and retribution",[cuttings from the new york “sunday mercury” containing the novel by h. ll. williams founded on the play by dumas. together with cuttings from french newspapers relating to the production of the play.],another edition,"williams, henry llewellyn.","williams, henry llewellyn",,,"london : john & robert maxwell, [1885.].",1885,london,john & robert maxwell,play
14809620,lsidyv345d7c7a,"d'urfey, thomas, 1653-1723.",Thomas d'Urfey,https://www.wikidata.org/wiki/Q2145838,Q2145838,a commonwealth of women; a play [in five acts and in prose]. [electronic resource],a commonwealth of women; a play,[in five acts and in prose],,,,,,"london, 1686.",1686,london,,play
14809644,lsidyv3494830f,"duvard, primogene.","duvard, primogene",,,"mary tudor: an historical drama, in five acts [and in prose], etc. [electronic resource]","mary tudor: an historical drama, in five acts","[and in prose], etc.",,,,,,"northallerton, 1844.",1844,northallerton,,play
14809670,lsidyv349bb779,,,,,the earl's revenge; or lady jane grey. a five-act historical play [in verse]. by the author of “tacitus and bracciolini” [j. w. ross]. [electronic resource],the earl's revenge; or lady jane grey. a five-act historical play,[in verse]. by the author of “tacitus and bracciolini” [j. w. ross],,"grey, jane, lady. -- ross, john wilson.","grey, jane |ross, john wilson",,,"london : diprose & bateman, 1882.",1882,london,diprose & bateman,play
14809722,lsidyv314d3ba0,,,,,edgar and emmeline; a fairy tale: in a dramatic entertainment of two acts [and in prose. by j. hawkesworth]. [electronic resource],edgar and emmeline; a fairy tale: in a dramatic entertainment of two acts,[and in prose. by j. hawkesworth],,,,,,"london, 1761.",1761,london,,play
14809751,lsidyv345cd2de,,,,,"king edward the third, with the fall of mortimer, earl of march. an historicall play [in five acts, prose, and verse, by j. bancroft? with a dedication by w. mountfort]. [electronic resource]","king edward the third, with the fall of mortimer, earl of march. an historicall play","[in five acts, prose, and verse, by j. bancroft? with a dedication by w. mountfort]",,"bancroft, john, surgeon. -- mountfort, william.","bancroft, john, surgeon |mountfort, william",,,"london : j. hindmarsh, 1691.",1691,london,j. hindmarsh,play
14809752,lsidyv3942fd62,,,,,"[the first and second parts of king edward the fourth. containing his merie pastime with the tanner of tamworth, etc. [a play in verse by t. heywood.] b.l.] [electronic resource]","the first and second parts of king edward the fourth. containing his merie pastime with the tanner of tamworth, etc.",[a play in verse by t. heywood.] b.l,,,,,,"london, 1626.",1626,london,,play
14810228,lsidyv3491e26e,"evans, a. eubule (albert eubule), 1839-1896.",Albert Eubule Evans,https://www.wikidata.org/wiki/Q64685677,Q64685677,the curse of immortality. [a dramatic poem in three acts.] [electronic resource],the curse of immortality,[a dramatic poem in three acts.],,,,,,"london, cambridge [printed], 1873.",1873,london & cambridge,cambridge printed,play
14810524,lsidyv34ebfaa1,,,,,"the abdication of ferdinand; or, napoleon at bayonne, an historical play in five acts [and in verse]. [electronic resource]","the abdication of ferdinand; or, napoleon at bayonne, an historical play in five acts",[and in verse],,"napoleon i, emperor of the french, 1769-1821.",napoleon i.,,,"london, 1809.",1809,london,,play
14810594,lsidyv34ed6179,"field, michael.","field, michael",,,"attila, my attila! a play. [in verse.] [electronic resource]","attila, my attila! a play",[in verse.],,,,,,"london : elkin mathews, 1896.",1896,london,elkin mathews,play
14810596,lsidyv349b8a0a,"field, michael.","field, michael",,,"a question of memory. a play in four acts, etc. [electronic resource]","a question of memory. a play in four acts, etc.",,,,,,,"london : elkin mathews & john lane, 1893.",1893,london,elkin mathews & john lane,play
14810598,lsidyv34989a20,"field, michael.","field, michael",,,"the tragic mary. [a drama, in prose and verse.] [electronic resource]",the tragic mary,"[a drama, in prose and verse.]",,,,,,"london : g. bell & sons, 1890.",1890,london,g. bell & sons,play
14810749,lsidyv349984f9,"fiennes, thomas, baron dacre.","fiennes, thomas",,,"dacre of the south; or, the olden time. a drama. [by richard z. s. troughton.] [electronic resource]","dacre of the south; or, the olden time. a drama",[by richard z. s. troughton.],,"troughton, richard zouch s.","troughton, richard zouch s.",,,"london : charing cross publishing co., 1877.",1877,london,charing cross publishing co.,play
14810757,lsidyv349b535e,,,,,"count filippo; or, the unequal marriage. a drama in five acts. by the author of “saul” [i.e. c. heavysege]. [electronic resource]","count filippo; or, the unequal marriage. a drama in five acts",by the author of “saul” [i.e. c. heavysege],,,,,,"montreal, 1860.",1860,montreal,,play
14810948,lsidyv3458782e,"foote, samuel.",Samuel Foote,https://www.wikidata.org/wiki/Q766758,Q766758,the dramatic works of samuel foote. [electronic resource],the dramatic works of samuel foote,,,,,,,"london, 1757-87.",1757,london,,play
14810987,lsidyv34252244,"ford, john, dramatist.",John Ford,https://www.wikidata.org/wiki/Q503798,Q503798,"the dramatic works of john ford ... with notes critical and explanatory, by w. gifford ... to which are added fame's memorial and verses to the memory of ben jonson. [electronic resource]",the dramatic works of john ford,"with notes critical and explanatory, by w. gifford...to which are added fame's memorial and verses to the memory of ben jonson",,"gifford, william, editor of the quarterly review.","gifford, william",,,"london, 1827.",1827,london,,play
14810989,lsidyv345b374e,"ford, john, dramatist.",John Ford,https://www.wikidata.org/wiki/Q503798,Q503798,the ladies triall. [a play in five acts and chiefly in verse.] [electronic resource],the ladies triall,[a play in five acts and chiefly in verse.],,,,,,"london, 1639.",1639,london,,play
14811041,lsidyv349918dd,"forster, william, dramatist.","forster, william",,,"the brothers. a drama [in five acts and in verse]. (the ballad of the black horseman, etc.). [electronic resource]",the brothers. a drama,"[in five acts and in verse]. (the ballad of the black horseman, etc.)",,,,,,"london, lewes [printed], 1877.",1877,london,,play
14811067,lsidyv38e58d38,"foster, j. monk.","foster, j. monk",,,passion's aftermath. a dramatic story. [electronic resource],passion's aftermath. a dramatic story,,,,,,,"london : digby, long & co., 1892.",1892,london,digby long & co.,play
14811298,lsidyv349bf10e,"fullarton, ralph w. macleod.","fullarton, ralph w. macleod",,,tannhäuser. [a drama in five acts and in prose and verse.] [electronic resource],tannhäuser,[a drama in five acts and in prose and verse.],,,,,,"edinburgh : w. blackwood and sons, 1893.",1893,edinburgh,w. blackwood and sons,play
14811299,lsidyv34ecf29a,"fuller, henry blake.",Henry Blake Fuller,https://www.wikidata.org/wiki/Q4493340,Q4493340,the puppet-booth. twelve plays [in prose]. [electronic resource],the puppet-booth. twelve plays,[in prose],,,,,,"new york : century co., 1896.",1896,new york,century co.,play
14811440,lsidyv3a9fe2d4 -- lsidyv338efd78,"garrick, david.",David Garrick,https://www.wikidata.org/wiki/Q222390,Q222390,[ms. catalogues and indexes of the collection of plays made by garrick and bequeathed to the british museum. compiled by e. capell.] [electronic resource],ms. catalogues and indexes of the collection of plays made by garrick and bequeathed to the british museum.,compiled by e. capell,,"capell, edward.","capell, edward",,,[1778?],1778,,,play
14811665,lsidyv3a926e91,"gilchrist, robert murray.",Robert Murray Gilchrist,https://www.wikidata.org/wiki/Q7347897,Q7347897,passion the plaything. a novel. [electronic resource],passion the plaything. a novel,,,,,,,"london : w. heinemann, 1890.",1890,london,w. heinemann,play
14811688,lsidyv39ebd302,"gillette, william, writer of plays.","gillette, william",,,held by the enemy. a novel of love and war. [by h. ll. williams.] founded by special permission on the popular play by w. g. [electronic resource],held by the enemy. a novel of love and war,[by h. ll. williams.] founded by special permission on the popular play by w. g,,,,,,"london : aldine publishing co., [1889.].",1889,london,aldine publishing co.,play
14811772,lsidyv3a277b72,"glyn, alice coralie, hon.",Coralie Glyn,https://www.wikidata.org/wiki/Q66109414,Q66109414,a drama in dregs: life study. [electronic resource],a drama in dregs: life study,,,,,,,"london : simpkin & marshall, 1897.",1897,london,simpkin & marshall,play
14811808,lsidyv395b42d6,"goldsmith, oliver, 1730?-1774",Oliver Goldsmith,https://www.wikidata.org/wiki/Q236236,Q236236,"goldsmith's miscellaneous works. poems and plays. the vicar of wakefield. the citizen of the world. essays, &c. &c. [electronic resource]","goldsmith's miscellaneous works. poems and plays. the vicar of wakefield. the citizen of the world. essays, &c. &c",,,,,,,"william smith : london, 1841.",1841,london,william smith,play
14811869,lsidyv39407349,"gordon, john digby.",John Digby Gordon,https://www.wikidata.org/wiki/Q76011458,Q76011458,work and play in india and kashmir. [electronic resource],work and play in india and kashmir,,,,,,,"london : eden, remington & co., 1893.",1893,london,eden remington & co.,play
14811905,lsidyv34ed59c0,"gott, benjamin, of bristol.",Benjamin Gott,,,"stanislaus poniatowksi, the last king of poland. an historical drama in five acts [and in verse]. [electronic resource]","stanislaus poniatowksi, the last king of poland. an historical drama in five acts",[and in verse],,,,,,"london : s. w. partridge & co., 1894.",1894,london,s. w. partridge & co.,play
14811944,lsidyv3141f927,,,,,"the governess; or, the boarding school dissected. a dramatic original in three acts [and in prose]. [electronic resource]","the governess; or, the boarding school dissected. a dramatic original in three acts",[and in prose],,,,,,"london, 1785.",1785,london,,play
14811953,lsidyv34934c8e,"gozzi, carlo, 1720-1806.",Carlo Gozzi,https://www.wikidata.org/wiki/Q263270,Q263270,"calaf. a rejected drama [in five acts. a translation into english prose of gozzi's turandot, with a preface signed chrysalia]. [electronic resource]",calaf. a rejected drama,"[in five acts. a translation into english prose of gozzi's turandot, with a preface signed chrysalia]",,,,,,"london, 1826.",1826,london,,play
14811966,lsidyv349930e2,"graham, david, dramatic author.","graham, david",,,robert de bruce. an historical play. [in five acts and in verse.] [electronic resource],robert de bruce. an historical play,[in five acts and in verse.],,,,,,"london : chapman & hall, 1884.",1884,london,chapman & hall,play
14812040,lsidyv3b75dc27 -- lsidyv3b766716 -- lsidyv3b75ee0c,"grant, james, 1822-1887.",James Grant,https://www.wikidata.org/wiki/Q2580556,Q2580556,playing with fire. a story of the soudan war. [electronic resource],playing with fire. a story of the soudan war,,,,,,,"london : ward & downey, 1887.",1887,london,ward & downey,play
14812151,lsidyv30799d59,"green, george smith.","green, george smith",,,oliver cromwell: an historical play [in five acts and in prose and verse]. to which is prefix'd an extract or journal of the rise and progress of oliver cromwell. [electronic resource],oliver cromwell: an historical play,[in five acts and in prose and verse]. to which is prefix'd an extract or journal of the rise and progress of oliver cromwell,,"cromwell, oliver, lord protector of the commonwealth of england, scotland and ireland.","cromwell, oliver, l.",,,"london : j. watts, 1752.",1752,london,j. watts,play
14812176,lsidyv3ccaf27b,"greenwood, george, colonel.","greenwood, george, colonel",,,rain and rivers; or hutton and playfair against lyell and all comers. [electronic resource],rain and rivers; or hutton and playfair against lyell and all comers,,,"hutton, james, f.r.s.e. -- lyell, charles, sir, 1797-1875. -- playfair, john, mathematician.","hutton, james |lyell, charles |playfair, john",,,"london, 1857.",1857,london,,play
14812203,lsidyv3499c27f,"gregg, tresham dames.",Tresham Gregg,https://www.wikidata.org/wiki/Q18922361,Q18922361,the life and death of king edward the sixth. an historical drama in five acts [and in verse]; after the elizabethan model. by the rev. dr. g. [electronic resource],the life and death of king edward the sixth. an historical drama in five acts,[and in verse]; after the elizabethan model. by the rev. dr. g,,,,,,"london, 1857.",1857,london,,play
14812204,lsidyv39f34d5c,"gregg, tresham dames.",Tresham Gregg,https://www.wikidata.org/wiki/Q18922361,Q18922361,"mary tudor, first queen regnant of england. an historical drama, in five acts [and in verse]; after the elizabethan model. [electronic resource]","mary tudor, first queen regnant of england. an historical drama, in five acts",[and in verse]; after the elizabethan model,,,,,,"london, 1858.",1858,london,,play
14812205,lsidyv352c58c5,"gregg, tresham dames.",Tresham Gregg,https://www.wikidata.org/wiki/Q18922361,Q18922361,"queen elizabeth, or the origin of shakespeare. a drama in five acts [chiefly in verse], etc. [electronic resource]","queen elizabeth, or the origin of shakespeare. a drama in five acts","[chiefly in verse], etc.",,,,,,"london, 1872.",1872,london,,play
14812269,lsidyv39ef3d3d,"griffin, gerald, 1803-1840.",Gerald Griffin,https://www.wikidata.org/wiki/Q1509898,Q1509898,"[the colleen bawn. ... a domestic drama, etc. (founded on g. g.'s irish story, “the collegians.”)] [electronic resource]",the colleen bawn,"a domestic drama, etc. (founded on g. g.'s irish story, “the collegians.”)..","another edition. the colleen bawn; or, the collegian's wife. a tale of garryowen originally entitled: “the collegians.""",,,,,"london, 1861.",1861,london,,play
